"","C1","C2","C3","C4","C5","D2.1","D2.2","D2.3","D2.4","D2.5","D4.1","D4.2","D4.3","D4.4","D4.5","D7.2","D7.3","D7.4","D7.5","D14.1","D14.2","D14.3","D14.4","D14.5"
"ENSMUSG00000036768",7.32301811691734,7.09737388237662,6.89996259162654,6.78858236748785,7.50506644698267,8.32042975280979,8.24590095520304,7.99836931808105,8.42705717571749,7.90493913356717,8.46164940344985,8.35348469413415,8.70725967711032,8.57005428430241,8.21359804865826,6.97984567582375,7.62645723825928,7.15277691997144,7.1714824447144,5.99888869543062,5.82471911422461,6.12655991282377,6.24268864454489,6.8309524098749
"ENSMUSG00000036777",8.64140836560721,8.41882119226904,8.24839196678903,8.46563930219517,8.5289391938877,10.5918094179143,9.96651628582107,10.331887513485,10.60189426414,10.3241284522638,10.128497600913,9.88704658914587,10.1380157839746,10.1938921417103,9.64331457014309,8.174320497968,8.52642506706016,8.18119538646815,8.16848437040325,8.80235811898518,9.19597692350339,9.52244201590417,8.76902060848598,8.53520396932001
"ENSMUSG00000036782",10.1899466668246,10.1507182712304,10.2392236835274,10.1369769530343,10.1144701667712,9.11949159499071,9.08954488360244,8.73179502412164,8.68926594131247,9.03574758747784,9.03928391197265,8.71450643234613,9.4875541712583,8.87058653597805,9.88009071985185,9.98259649263146,9.84545539462254,9.19680837670162,9.82054978656464,9.54921812218191,9.43015187198177,8.80641849366532,9.47099832872154,9.67878798049536
"ENSMUSG00000036805",7.87407451800358,7.38582244221567,7.37443309159896,7.62459381984243,7.70627464299769,9.6179196495085,9.5520704348206,9.54003336754679,9.45106643549158,9.12800675115183,9.17195763976804,8.5630624730632,8.99333366447597,9.03216922287345,8.51164875562207,8.02469464323926,7.46529548727344,6.86981300737307,7.49148945447154,7.49763644532173,8.44983052501613,8.23360030182024,8.13379037144323,7.68977848228444
"ENSMUSG00000036813",7.22262682375154,7.40493830127146,7.73824221572271,7.34320471454797,7.15436683976643,6.7149752378795,6.83185895721199,7.10730275286142,6.42677890485085,7.28457882261962,7.15142084534505,6.89436746805872,7.06781223427781,6.56265725536281,6.85309351128234,6.6500388774321,6.73889491714243,6.58522379301825,6.91402510197463,7.46853025896119,7.60227261832357,6.7548749678641,7.68072734442844,7.20247300038961
"ENSMUSG00000036814",8.60950352423899,8.05291225923798,8.29566435127564,8.28218572005366,8.16451548960241,9.86219266356851,9.49022214494607,9.96545103796989,10.0025726881332,9.9342798269447,8.7198696083847,9.30072370119336,9.4835077564695,9.46031916557297,8.89529991627077,8.44134140062495,8.56421866812547,8.93301935156837,8.41258157703622,9.04709495115091,9.20407110871718,9.04610696516117,8.96214202035481,8.16426346366155
"ENSMUSG00000036820",10.3475109020101,10.253206497218,10.2435818589373,10.2907336815035,10.1057654692371,11.3761665258399,11.322078895046,11.2772371883639,11.3593268404055,11.2569920437698,11.2724172721987,11.0750250140305,11.1073904104312,11.0117940360278,10.5783744633432,10.3154174606064,10.6895248827089,10.6279742513485,10.4078342654481,9.81727029731905,10.3067102921356,10.2775013799895,10.0532281761579,10.306550890077
"ENSMUSG00000036833",9.96610851702609,10.1228609965159,10.2651772226155,10.0155320052156,10.2860817029341,11.5064287022085,11.6756485458993,11.338668822224,11.551734237643,11.2595376782033,11.7144443029004,11.18601876568,11.4608088698226,11.3995094798982,11.0042119475883,10.1768857654489,10.678423159621,10.80144526236,10.30111881697,10.9213574931692,11.1917782462953,11.2169138522074,11.1671870199933,11.0261239756794
"ENSMUSG00000036853",8.35209875807091,8.9512345117633,8.73268694362642,8.78174419928574,8.82504435146416,8.69879266717106,8.94928147387135,8.87902609065401,8.78789188459581,8.89835045314747,10.1298009278016,10.216193300944,9.36091751021167,9.91371014669654,9.83542414019681,8.46148686905506,9.18653576405277,9.03930388305952,8.21526391612755,8.73603272583822,8.68842037051798,7.8915910303566,7.68961283130826,9.16699509692739
"ENSMUSG00000036862",11.03214560804,11.2297839153777,10.9359734695117,10.6993505169748,11.2771768496524,10.9564061550977,11.0772742511773,10.7656467752543,10.9001952814417,10.8178094356395,9.71615997661536,9.13275981959772,10.5080054451313,9.01184299394494,10.4604778757099,10.622558002936,10.6463499095783,11.1962805662186,10.7383716160717,10.4165378437074,10.6822664392117,10.6229870415089,10.0172443800768,10.5768809305129
"ENSMUSG00000036863",10.0032669664639,9.86982911524655,9.92734579471488,10.1587121523354,10.3422058367963,9.59584701626394,9.34166801646528,9.50258241388599,9.03939015751235,9.48079805866423,9.96286175170899,10.0547912056299,9.68367783978868,9.43222255211925,10.1250576076318,10.1375790133203,10.0382407284361,10.5944579709888,10.1397026781265,10.5894444787258,11.2132819926425,11.9151449437678,11.2246383569408,10.3505326596883
"ENSMUSG00000036867",13.5400117301645,13.688851903989,13.5539846157809,13.8230507122003,13.63606517316,12.4980263200788,12.41493025178,12.6491277203821,12.0968664981158,12.4511250463068,12.2746878241193,11.7837285117015,12.5138412770371,12.5781113500357,13.3930642013094,13.5247700021516,13.075002473238,13.1968934942466,13.6534612194794,13.6271442813664,14.4463828348579,14.4482957979468,14.1599077454428,14.0822548739036
"ENSMUSG00000036872",5.39095236567216,5.46355699206405,5.50398652823093,5.18473108450952,5.68368648539174,5.29083119660192,5.45153238089588,5.50885594901191,5.41293486076111,5.52683925439923,6.50277860282264,7.03571755549121,6.53193043989137,7.52268962494304,6.13998813628631,5.30627296375138,4.76377188959797,5.22452344423712,5.41556759772534,5.35971030475591,5.40685575760639,5.1885795518836,5.51201805733557,5.16002741830946
"ENSMUSG00000036875",9.02397653934598,9.05829295875509,8.89988857027468,8.96833763899542,8.99670948234052,9.50582915204827,9.8066433984755,9.40445355836541,9.95617248431741,9.53229679865761,10.1206527870329,10.4283205193355,10.1748362423353,10.2980580863475,9.73477336568851,9.72185263000335,9.39944857930336,9.56170631693898,9.35079296637103,8.74002046198441,8.77444566829804,8.33854432640937,8.35461180557032,8.77922591112965
"ENSMUSG00000036885",12.4772057023052,12.2729886366149,12.2943582052106,12.0804787655317,12.5761322627241,11.8803396603803,12.0265653162965,11.9767102737913,11.9405681780688,12.1424152402361,10.8741993809969,10.6307511427482,11.0477427248406,10.0968179117214,11.599835988039,12.2844156586811,12.0898271875061,12.4889836636584,11.9478252244323,12.2905425607751,12.6704187435479,12.7387005679176,12.8229078522187,12.34424762966
"ENSMUSG00000036887",10.6896441541922,10.5484232779126,10.6137989057306,10.7313399812866,10.6152649112775,11.7585296388963,11.8988722513694,11.4339207849887,11.4135909155686,11.4968065925196,13.0123597297215,12.0898331508248,13.5933366733557,12.8106726833567,12.0304429216296,11.0142684199389,11.3218861362976,11.3128730271534,11.5521502609363,10.6058648688061,11.2403732682727,11.525792347189,10.7306330354473,10.0777705965063
"ENSMUSG00000036896",10.3329937785112,10.2154574656888,10.3484615397495,10.4776022762204,10.0536969573047,11.2346093625172,11.5430098110557,11.0250797034383,10.8468472499707,11.0953952777359,12.4665429592374,11.3081708983672,13.1259582983665,11.9739129681217,11.6795541984042,10.473704177473,10.8070992457205,10.9289532704214,11.0645850443307,10.5627765615035,10.9822914000563,11.354658999704,10.344852694763,9.94663136415744
"ENSMUSG00000036905",10.6720684603907,10.4654733783768,10.5288794539205,10.572641583953,10.371545109045,11.8289221567161,12.014914393536,11.5956131392158,11.7123602639267,11.6211756319213,12.8131306020256,11.5414582527704,13.5687554391176,12.2769485499305,11.9471205075245,11.0451195112555,11.2101169094288,11.3809782117988,11.4379993977086,11.014488927842,11.3740649064106,11.7290348544693,10.7432705085381,10.3041984628948
"ENSMUSG00000036908",12.4494466371655,12.3682587331451,12.5359247468154,12.4010829744365,12.3762000377254,12.9768387470185,13.2235971566576,12.8679454574284,13.338168417134,13.1820549598215,13.6746821006324,13.1633722774009,13.82613678143,13.5604131041366,12.7159126890216,12.6886177880768,12.8265952807758,12.6851875013741,12.7073419504068,11.6335542071958,12.1733588593143,12.0222977934839,11.6690012280908,11.4802083670221
"ENSMUSG00000036912",8.17537402240297,8.06479028238954,8.13943788525761,8.33206507895202,8.01163288718369,8.88156802662935,8.5601536875682,9.07063018901669,9.09962297478904,8.93203406970686,9.10715278886479,9.64549750591941,9.0817472910031,9.20064736281258,8.74427017941588,8.5048297735166,8.52259008016537,8.33173262807094,8.4005145710468,7.73525059846304,7.90044223042144,7.67057485256035,7.83260879576116,8.4691919165681
"ENSMUSG00000036913",6.46919117606437,6.25067597872652,6.17943716564468,5.92689521236692,6.34786198009476,5.62961639992597,6.77426210367834,5.93911277363746,5.90487300648167,6.1011407203576,6.17909929887633,6.63530848672267,6.49718220814812,7.1050773100427,6.4019088206949,6.24176621081395,6.00601917758968,6.07984910656303,6.37586172507962,6.76373410752363,6.78395278798664,6.86812884371601,6.88040107719309,6.95001603324785
"ENSMUSG00000036923",8.34045740852376,8.31364102913639,8.42487169594538,8.47833299265742,8.37512076386552,8.28242559018053,7.83490921566873,7.90473623032856,7.65613157860981,7.82914574761159,8.241514915756,8.36821324854822,8.32218513305414,8.87058653597805,8.4744963286368,8.52792778601503,7.93696425931431,8.39339340339661,8.52794499672079,7.74331725086725,7.17714841572062,6.06720467837235,6.63233579479881,8.35950901730087
"ENSMUSG00000036928",5.60760135874574,5.61677741164736,4.76377188959797,4.76377188959797,5.30082191366462,5.54903514315944,5.60225106581686,5.55907356100382,5.62905386031793,5.80221203315584,6.10642698926733,6.01279777857733,6.64630807043876,6.59689481395041,5.54678820563573,5.36942902172039,5.61500740581584,5.92674460052271,5.46681737610719,5.35971030475591,5.62105169841259,5.65399349269931,5.51201805733557,5.49943427793079
"ENSMUSG00000036931",8.00833291387449,7.76982625645331,8.11564514439237,8.00691546237859,7.846212034173,10.1122097203475,9.77933262123576,9.94854007554809,10.774037877485,10.0112641496788,8.14084614197823,8.3972209005601,8.20835718358929,8.50488457824695,7.63859999872647,8.30071671071816,8.22942464181389,8.02323311696254,8.26943661398983,7.72713708092225,7.21074844902204,7.72918934661051,7.54997095796822,7.45028266080452
"ENSMUSG00000036949",4.76377188959797,5.7826487834729,5.58916147171282,5.48785993328425,5.47122207850475,5.45816735916989,5.5054964854937,5.60602622062147,5.41293486076111,5.60526304005675,6.31140390929098,6.12010809601372,5.96868665424386,6.33383822243968,5.67788299941026,5.30627296375138,5.69365873549891,5.4636920650717,6.31965819270968,5.78205265738087,6.10559077689175,5.55156436109985,6.12796021863845,5.75744942838926
"ENSMUSG00000036960",5.64402236010575,5.95373269250011,5.96939850866,5.92689521236692,5.41966239476977,5.91785821783921,5.72762275387362,5.84139775462845,6.73758432962729,6.16386315636519,5.74809215812787,5.78417959699987,5.70753989912377,5.86764685013411,6.08955763717157,5.83069787499755,5.73029323680049,5.8093278502384,5.60062923879082,5.4288923443579,5.4670961971153,5.1885795518836,4.76377188959797,4.76377188959797
"ENSMUSG00000036962",7.51810053548345,7.88864196012965,7.85266518541536,8.03309535931617,7.36686918173916,7.02506317086102,6.83185895721199,7.10730275286142,6.50734576384649,7.32520674286668,7.7667195628643,8.43965380071271,7.7449793033328,8.58194921597553,7.93705103444178,7.61715663951547,7.58975270108568,7.50472675141285,7.99139119304314,7.24538460962008,7.81032823776108,7.4282189881112,7.84058216693128,7.39695905579526
"ENSMUSG00000036964",6.53011496604479,6.57727671199497,6.408284224678,6.25785180905729,6.49058822801342,6.51015940736802,6.58383895514375,6.34398209435821,6.95978452621343,6.48031775490119,7.02881309635826,7.35755028662195,7.15495399391215,7.26573876479535,6.59920189909184,6.61954579080621,6.76670656216932,7.13302932591502,6.35742944678919,6.58519058717944,6.25772631592031,5.28312564131315,6.3712624187629,6.91152698637914
"ENSMUSG00000036986",10.8237242839526,10.7818137225407,10.3167574061439,10.7535773353704,10.8099730651808,11.223590512706,11.3102109576887,10.6023398137388,11.8265348929282,10.7600064338637,10.9447376128431,10.049124823718,11.3734291085732,10.5070554266451,10.3739301477938,10.9596945969916,10.8226963631571,10.4758079641056,10.8652305585935,9.54694990017155,9.47763662534462,9.56152108077156,9.63385130525939,10.086011690837
"ENSMUSG00000037003",13.432726813623,13.6118243009258,13.5005032758934,13.6412395145464,13.7758036851944,12.9863215057929,13.0297236844801,13.1836848492139,12.7670425258059,13.1742519923131,12.541374707812,12.622289348515,12.4729011777697,11.9531799779445,13.0470087935705,13.3420277357285,13.1598621668448,13.5964924171475,13.3669490624253,14.6474962390901,14.537360870872,14.8830311429999,14.4903595235625,14.3369654831944
"ENSMUSG00000037005",9.44404111868897,9.44824604053907,9.32559696561461,9.42550899281426,9.27524683799039,8.32042975280979,8.46002791717612,8.21103192803118,8.09354238604323,8.30598366254768,7.87156136559131,7.87875092706297,8.34479366250216,7.69557031955349,8.51164875562207,8.56188867568495,8.75264085498197,8.48681356924576,8.92249572461244,6.78027255789293,7.30680915776758,6.82080931420123,7.94031555081008,7.85552309255561
"ENSMUSG00000037010",11.7477880907723,11.9154496861777,11.8877893866746,11.5171371732999,12.1737684368027,10.787098168671,11.0194058006395,11.099348287575,11.2862330586366,11.1084458542497,10.4297953336258,9.22625230578448,11.2038818628041,10.156107565508,11.2389630346382,11.699949687694,11.926951172222,11.5998548420853,11.7962943317728,7.2102939512607,7.64321930374618,6.1827758649682,7.85639423086047,8.92455777170763
"ENSMUSG00000037014",8.18844366418379,8.53811919947215,8.22192798773601,8.64511990044034,8.3667666349166,7.54656439825039,7.50257167977897,7.55454676693466,8.00106000274497,7.6259377276135,6.93192590911201,6.37390040249653,7.49786486630845,6.93536999086275,7.31642931804092,7.51913321658538,7.55204993254797,7.62776250070868,7.87922880198575,7.16203881244118,7.64321930374618,6.47119100963861,7.64460726666642,7.36022102214784
"ENSMUSG00000037016",8.09894498193273,8.32353069331275,8.12996871719434,7.93462887127906,8.20264188769012,7.54656439825039,7.34925277281041,7.3491855551604,7.1378357225976,7.33318879218322,7.96321334011716,8.57578648189569,8.26641111207904,8.30859462903352,8.33395429819681,7.93481102833923,7.84711283864811,8.17651677740463,8.15414409129157,7.51670469315603,7.43459126860835,7.48803887079736,7.23177930866854,7.64507441592924
"ENSMUSG00000037033",5.12776663214481,4.76377188959797,4.76377188959797,5.52616207784346,4.76377188959797,7.24024924150308,6.71393982140863,6.32262126113637,6.24680025466942,6.56930299900443,5.67181631077018,6.01279777857733,6.58225795157316,6.98612486886558,6.42125145264732,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,5.17250113665212,6.20982746804776,4.76377188959797,4.76377188959797
"ENSMUSG00000037053",8.19277357444783,8.34310606855561,8.45919434264889,8.57601070826838,8.00082770539541,6.80605369517765,6.60086694318276,6.50211447963023,5.90487300648167,7.01115639857254,7.95133250608159,8.18469319088814,7.01030014995464,7.98191425688324,7.76156678649891,7.70871299830541,7.88374562885089,7.6687066172911,8.1493315611408,8.64110578522009,9.09511219829782,8.77146486960511,9.2786558186944,8.66977242417565
"ENSMUSG00000037095",12.7793246500265,12.1232963410675,12.3871042186307,12.6752703523743,12.0215246704277,14.0653415483474,13.8359398515605,14.2332670811119,14.3402344075935,14.1414578074329,13.4698198506812,12.8414108698652,13.7398452570776,12.8671766208143,12.8806796026586,12.5030441552875,13.2796695008826,12.3975416372172,12.4925858555893,11.7567771315968,12.2879860536472,12.0411006868923,12.8843242675004,12.1272997928809
"ENSMUSG00000037126",8.06149829017749,8.44167978136407,8.40544015390388,8.52800735893656,8.28485539659785,9.25796614876162,9.30858911305795,9.20116768968923,9.78912210598852,9.3775600800578,8.46164940344985,8.64078924475673,8.52174218748762,8.81128703399176,8.46610713142309,8.56561271925184,8.5148890483671,8.28475302620792,8.47142968987112,8.57114337396576,8.2390617197138,9.22301551759012,8.74819539808981,8.65130698564721
"ENSMUSG00000037129",8.41262727940098,8.4863257546242,8.31247172997918,8.44314970364513,7.75879506727974,6.97089228147856,7.1324123734005,7.38717962850338,6.76952593954461,7.38779293360344,7.60837378457472,8.2657012931583,7.350924156989,7.61964559069351,8.18825214066397,8.05164801185752,7.6336831286146,7.52724929595677,8.07001913369356,8.26764586314841,8.87940505116135,8.6311305127163,8.86883227750126,7.87492739762016
"ENSMUSG00000037138",11.6125433868713,11.5324609615979,11.5191906725637,11.5148419134997,11.6190571434782,10.6855471624085,10.7710324636342,10.895588510996,10.381171154469,10.7095052102192,10.1114461974427,9.69280203369313,10.6291227219848,10.246915978568,11.0861010590192,11.2949051577675,11.3746821802915,11.6675233857523,11.3246475750517,12.3153768646237,12.9019669413851,13.0424034525764,12.5944452732193,11.9286729904296
"ENSMUSG00000037171",5.39095236567216,5.66151839239623,5.13691126633519,5.63010498255204,5.60583023725743,5.29083119660192,5.64627491067193,5.39544671200658,5.41293486076111,5.56710550186912,5.58751851821355,5.26657578904609,5.24192361669727,4.76377188959797,5.15886727765005,5.14850115484517,5.42688961402947,5.14050351190449,5.51432518277267,4.76377188959797,5.17250113665212,4.76377188959797,4.76377188959797,4.76377188959797
"ENSMUSG00000037185",13.5771182463813,12.837349212748,12.6420278973996,12.6524841648723,13.503612193998,12.1329367963048,12.1073042705881,12.4024075799151,12.5966648772675,12.2642752907009,11.6281283878143,10.5064631846829,11.4822308288791,10.1388426347729,12.4864600104542,12.2905850930404,12.96915897376,13.0027785627912,12.9039969815694,13.0321011927748,13.2800003580394,12.7859931703955,13.8958629212629,13.4536505251768
"ENSMUSG00000037202",9.93439376461989,9.77990346174056,9.7730389053673,9.6501346141292,10.3262392165152,9.22955375096183,9.41453563890749,8.32578558162238,9.40173049249729,9.4755453210104,8.50671693068824,8.97162770261603,9.78081463602146,9.75012025902284,9.16958516080825,9.2269163979169,9.55339170893789,9.91377190249391,10.455955933769,7.41860823185961,6.18431459800561,6.31188863175705,6.2151147771692,6.69973226176173
"ENSMUSG00000037206",10.2447493365166,10.2008761839194,10.251177097936,10.2772500320192,9.98211562842225,10.1776463419261,10.4208788847113,10.0898352379494,9.8018478835615,9.99912223628377,10.3593346663072,9.92591009970911,10.6741483892715,10.134828872367,10.4625763707954,9.74165820668891,10.058151664774,9.90116792998846,9.95379768436322,8.81375019829382,8.98348745381631,9.18521546197295,8.91811050317723,8.50669878484266
"ENSMUSG00000037211",12.4440552268069,12.4786472304448,12.5472015734558,12.4727969241072,12.4651244325695,11.9796212265917,12.0064817862468,12.0429804132432,11.6997989219209,12.0904634004976,12.3755878580649,12.4091754884035,11.8615596081355,12.2944367624298,12.132459055217,12.7387041612512,12.3714036241938,12.2046123443801,12.3724045009412,13.287995455396,13.6381989138013,14.2138946059238,13.6000302410367,12.890895675669
"ENSMUSG00000037217",6.83186571745574,6.75965498894991,6.73899903898856,6.94096992199192,7.35828925946763,6.84318453273608,7.19799860615007,6.99934670410447,6.7048165823191,7.02123325571007,6.96910052635738,7.02610951516473,7.04510609171613,7.07049771280798,6.38224179032072,6.52325902734744,6.4559625296325,6.40511910846359,6.89011332333131,6.23002274569466,6.18431459800561,6.57318201321679,5.67525303744613,6.04010572746374
"ENSMUSG00000037235",13.8446030433008,13.8677697671561,13.9076896365364,13.9729742377897,13.9229612836542,13.4838906861613,13.326590602707,13.6213867270877,13.1205588330622,13.5118855373196,13.5857656737846,13.3516860069481,13.6959936328512,13.3273459941378,13.9631996748745,13.817359530244,13.7545790966212,13.9516000589496,13.8106574795788,14.9307158938075,14.9430542879412,15.3159855864096,15.0296494164159,14.6453638619694
"ENSMUSG00000037251",9.76007790707963,9.78168683332567,9.63546364201083,9.69547391123105,9.71237221237203,10.0361176502115,10.2586240182991,10.2082094956034,9.86037110724502,9.87836363630653,9.70570554736383,9.78980239494457,9.85155755652057,9.75536052969161,9.78430018131203,9.79475932415377,9.82700147812725,9.55456624646511,9.58101700547359,8.45931900732469,8.52956734877344,8.16308622268203,8.56968505707718,9.25989738274431
"ENSMUSG00000037254",8.17537402240297,8.89620228745827,8.7107389812397,9.0679770513615,8.39989297989119,9.20056814867403,8.5439463565051,8.91120114113142,8.64134674348163,9.18709057375093,9.32792478539106,10.2040074897648,9.35428323337591,9.82180343909615,8.92612724616652,7.71551270486132,7.88975926534519,7.98082068288679,8.48291330598401,7.85904805968204,7.95315512967342,8.25634717161313,8.17828838526394,7.86848904569984
"ENSMUSG00000037279",7.51810053548345,7.6871948971747,7.93683660416578,7.69784838819953,7.89382201287445,7.48751537850086,7.16560584528519,7.15261050008554,7.14968686895196,7.50499282005557,8.06035238654488,8.296853256688,7.7518236492059,8.23496927925685,8.17798555468024,8.13459935530799,7.69708061117181,7.90905626414095,8.03909135952905,8.53942314458128,8.3261571270093,9.68738742971823,8.70128441896557,8.28459948953564
"ENSMUSG00000037313",8.10815375821311,7.88192450073436,7.91487901118868,7.83871358115336,8.18370685017735,9.91386872687949,9.7758820636309,9.73560599509751,10.1787200349312,9.68114867406509,9.51527368362596,9.5100786316592,10.0708886590867,10.2617141166128,9.05161613162352,8.09373170114526,8.2388302293343,8.23616690674712,8.36368758961871,8.30053604300504,8.02870118149229,7.94883003419659,8.51147285561941,8.00959113203485
"ENSMUSG00000037318",9.29802475987972,9.15240638413429,9.49983947366526,9.13741794625493,9.47212499843537,8.77351194716012,8.94928147387135,9.15359576378632,8.91747580932737,8.70496597799332,9.61177151383578,9.36423513696113,9.68367783978868,9.81512815967822,9.41288910244366,9.53961617164105,9.80359648822402,9.57058187038391,9.2292840487402,8.12788851649195,8.17971843812492,7.70436993538301,8.50651293858606,7.8940672758322
"ENSMUSG00000037321",11.7459635161334,11.8784624232735,11.726363058492,11.6433255658256,11.9375202356546,13.204024871208,13.6110227304327,12.7189608622715,14.5148251737559,13.780163753994,12.7115306715797,12.2595492405197,13.4057714748162,13.0201689559929,11.9433699693501,11.7533128381304,12.0232262095296,12.1420598772318,12.0973742837507,10.9161004128751,11.3740649064106,11.8778856916522,10.9252638279908,11.079355236669
"ENSMUSG00000037336",7.70741844520552,7.4967174907082,6.97900506470243,7.36433289526349,7.52044881359622,7.37766200095172,7.58538030477871,7.28003703385958,7.14968686895196,7.14571433493875,7.05196232119955,7.83671190808098,7.90066205976363,7.926623300921,7.17557177272639,7.30843290699875,7.4974773149702,7.57841718587836,7.63771366098872,8.48334958822256,8.55094791526427,8.68642547786139,9.3382733808852,8.10003481361556
"ENSMUSG00000037337",9.7455276958979,9.38391404759377,10.0381397100872,9.83214294766377,9.88223829828393,9.55946023332426,9.82010697555301,9.3931252976283,9.6592689558631,9.50506038140951,10.2071541876248,9.92838177835479,10.4869600364367,10.300448741305,9.74516100406972,10.0343486461949,10.413809088816,10.1930193071563,10.2440848784352,7.98639988822363,9.13235799845193,8.77930641672501,9.12588245209237,8.14317596522529
"ENSMUSG00000037341",8.45998046935997,8.40957406995771,8.84341731854978,8.12918491033558,8.49488694028819,7.86198742850035,8.16315501067174,7.99231702378272,8.02004735205947,7.89435870349984,8.5147602128203,8.11199913611472,8.68975465910404,8.0293047628161,8.22361095472795,8.14463454545664,8.59739820319791,8.52766766636698,8.83283347440497,7.54482224707009,7.77406599180028,7.49776092462865,7.4377967487161,8.00374135960385
"ENSMUSG00000037346",5.86195134735354,4.76377188959797,5.66556943143013,5.52616207784346,5.56371920345777,5.1374893362194,5.32707357338611,4.76377188959797,5.1764031094894,5.12673494385224,4.76377188959797,5.12020285294435,5.58463321162999,4.76377188959797,5.15886727765005,5.30627296375138,5.89338522993886,4.76377188959797,5.41556759772534,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797
"ENSMUSG00000037347",9.81685158115252,9.59142396001579,9.38605417769649,9.61909506756458,9.65724246657004,9.13843103028922,9.07555751433696,9.2192506043793,8.68533344058187,8.88518149917678,8.75079962893264,8.13376976321765,9.41928753408069,9.01184299394494,9.25210863834293,9.59330156365926,9.45261466972469,9.52199008711552,9.77943759725774,8.47857576072872,8.24433549754401,7.33329297229829,7.83260879576116,9.1565820714253
"ENSMUSG00000037348",12.5337112892771,12.1208351298158,11.717386396967,11.6352478998587,11.6190571434782,12.0632673362202,11.9883505890896,12.130719578605,11.6266449223128,11.2727030343332,10.7618881158373,9.9296160290585,11.958998711458,9.9778653607868,10.9439158389099,12.3942261361494,12.3556786120452,11.6110692763267,12.2563408455958,11.8400865451611,11.683764486909,11.0525733676346,11.2373485445796,12.2021418215773
"ENSMUSG00000037358",8.27670759469659,8.28355241938187,8.15352397304998,7.8136746799301,8.18370685017735,8.15255187091739,8.10887302847559,8.12535094758191,7.68835451772689,7.63874722102383,6.89366249501453,6.01279777857733,7.85701197235873,6.67855662502763,7.60801690068618,7.93481102833923,7.75771983988146,8.60602692193159,8.32588228869535,6.3761192922461,6.82904668488441,5.82654605794532,6.79724162554376,7.53480430291811
"ENSMUSG00000037379",11.7123465603776,11.7789458243065,11.5268064237324,11.4446307699205,11.5656766627807,9.50035442996459,9.5520704348206,9.26969629307189,9.30791165277683,9.49816994216989,9.68988016311368,9.31969656538947,11.0815557733115,9.94308713300827,10.5559469763789,11.2151745722963,11.0134956839267,8.05932654223406,10.8746530475011,7.29080029173635,7.3672729478085,7.19546056620908,7.41638148662638,9.17990610396484
"ENSMUSG00000037405",14.5991951569247,14.6145175327026,14.5201405951195,14.5311972255722,14.6084538943294,15.5631181432318,15.5935289837594,15.5211196587743,16.2222236828211,15.7285439282608,14.1917861856016,13.7596892674802,14.281827720597,13.7702005558114,14.1435004453272,14.5539237756016,14.5426107109101,14.668381454239,14.4125184988082,14.3297606121943,14.5231736791824,14.5218723903753,14.5278110612858,14.5565965489877
"ENSMUSG00000037406",7.4754777676289,7.45159364588147,7.57179884882604,7.65888338645161,7.33222110945416,6.98190616691051,7.05159533298078,6.73719671217692,6.56441914183178,6.59757710558615,6.93192590911201,7.10109370082272,7.05650771624771,6.85533410467068,7.48691324326153,7.29008596618537,7.50540671242462,7.76609373862576,7.26565460620953,7.01959569608923,7.73683868506182,7.76959925920937,7.16852796503789,7.76124022218003
"ENSMUSG00000037411",10.5946824248614,10.7933429525848,10.7729798911982,10.998328831273,11.0678614708012,11.3880582646925,11.4992546556898,12.3155099911594,12.9110489895401,12.030621786655,9.909215240054,9.96375255253401,10.2915758636873,10.3276600053682,10.4957433966547,9.89395148787351,10.6410809488455,11.4368299414754,10.9831673156741,12.2912194099371,10.4034519510371,10.6647134033675,10.794766043066,10.8615370691732
"ENSMUSG00000037428",4.76377188959797,4.76377188959797,4.76377188959797,5.30596143389386,5.36336044705732,5.40752676658813,6.05019558266405,5.7699554893222,5.83447436773924,5.88607738096409,5.54154731344105,5.78417959699987,5.15477269362968,5.4498812999338,5.15886727765005,4.76377188959797,4.76377188959797,5.14050351190449,5.55876522601716,5.49111701958445,5.26353421827434,5.93705343802918,5.37695693082116,5.6804967436787
"ENSMUSG00000037440",9.86340952489455,9.75832892131664,9.78505361905283,9.80231532657615,9.74478489663301,12.0100775289696,11.7713745083504,11.8492485072264,12.2990473411934,11.8993470311091,11.4218717515204,10.8202497576206,11.915045048534,11.0241379567294,10.6482530850354,10.0868881024309,10.6393203411776,10.4091517494652,10.1469016971583,9.37601419120674,9.47763662534462,9.12811582143667,9.34105156132811,9.60993348340434
"ENSMUSG00000037446",6.58812424854554,6.50366657515743,6.200396323414,6.39941508587175,6.11698425794721,6.04612633473015,6.05019558266405,6.55640170697433,6.089811225105,5.70958741618135,7.20364130790015,7.40932094324746,7.07902140870243,7.36313906881372,6.93189289304681,7.02562452301617,6.87227403401772,6.82029180234488,6.91402510197463,6.78027255789293,7.26495394804971,7.59139370180813,7.24408140072378,6.74499348362766
"ENSMUSG00000037447",9.29001866427854,9.51197461231747,9.79845141693219,9.57565981034526,9.99833277032555,10.1661770436264,10.5904549872405,10.21465205807,11.1192141549915,10.7607254881969,9.36828277186664,9.70871046734844,9.81501208529077,9.52927008707514,9.35750889706862,9.6745516751438,9.55526219576419,9.61587248742815,9.5559799113022,10.1244641466123,9.71118161164205,9.80695787166933,9.90356395405249,9.85152798984139
